SPECIES,Stock,Series,Year,Value,TableSource
Sockeye,Alsek River,Village Creek Counter,1987,"1,875",E.13
Sockeye,Alsek River,Village Creek Counter,1988,433,E.13
Sockeye,Alsek River,Village Creek Counter,1989,"9,569",E.13
Sockeye,Alsek River,Village Creek Counter,1990,"5,313",E.13
Sockeye,Alsek River,Village Creek Counter,1991,86,E.13
Sockeye,Alsek River,Village Creek Counter,1992,"7,447",E.13
Sockeye,Alsek River,Village Creek Counter,1993,"2,104",E.13
Sockeye,Alsek River,Village Creek Counter,1994,"3,921",E.13
Sockeye,Alsek River,Village Creek Counter,1995,"4,042",E.13
Sockeye,Alsek River,Village Creek Counter,1996,"1,583",E.13
Sockeye,Alsek River,Village Creek Counter,1997,"2,267",E.13
Sockeye,Alsek River,Village Creek Counter,1998,826,E.13
Sockeye,Alsek River,Village Creek Counter,1999,NA,E.13
Sockeye,Alsek River,Village Creek Counter,2000,"1,860",E.13
Sockeye,Alsek River,Village Creek Counter,2001,"1,897",E.13
Sockeye,Alsek River,Village Creek Counter,2002,"2,765",E.13
Sockeye,Alsek River,Village Creek Counter,2003,"2,778",E.13
Sockeye,Alsek River,Village Creek Counter,2004,"1,968",E.13
Sockeye,Alsek River,Village Creek Counter,2005,"1,408",E.13
Sockeye,Alsek River,Village Creek Counter,2006,979,E.13
Sockeye,Alsek River,Village Creek Counter,2007,"10,254",E.13
Sockeye,Alsek River,Village Creek Counter,2008,NA,E.13
Sockeye,Alsek River,Village Creek Counter,2009,887,E.13
Sockeye,Alsek River,Village Creek Counter,2010,"2,305",E.13
Sockeye,Alsek River,Village Creek Counter,2011,355,E.13
Sockeye,Alsek River,Village Creek Counter,2012,"1,372",E.13
Sockeye,Alsek River,Village Creek Counter,2013,129,E.13
Sockeye,Alsek River,Village Creek Counter,2014,189,E.13
Sockeye,Alsek River,Village Creek Counter,2015,NA,E.13
Sockeye,Alsek River,Village Creek Counter,2016,410,E.13
Sockeye,Alsek River,Village Creek Counter,2017,240,E.13
Sockeye,Alsek River,Village Creek Counter,2018,97,E.13
Sockeye,Alsek River,Village Creek Counter,2019,"1,497",E.13
Sockeye,Alsek River,Village Creek Counter,2020,65,E.13
Sockeye,Alsek River,Village Creek Counter,2021,685,E.13
Sockeye,Alsek River,Village Creek Counter,2022,461,E.13
Sockeye,Alsek River,Village Creek Counter,2023,285,E.13
Sockeye,Alsek River,Village Creek Counter,2024,824,E.13
Sockeye,Alsek River,Above Border Run Estimate,2000,"37,887",E.12
Sockeye,Alsek River,Above Border Run Estimate,2001,"31,164",E.12
Sockeye,Alsek River,Above Border Run Estimate,2002,"95,427",E.12
Sockeye,Alsek River,Above Border Run Estimate,2003,"103,507",E.12
Sockeye,Alsek River,Above Border Run Estimate,2004,"83,703",E.12
Sockeye,Alsek River,Above Border Run Estimate,2005,"57,817",E.12
Sockeye,Alsek River,Above Border Run Estimate,2006,"48,901",E.12
Sockeye,Alsek River,Above Border Run Estimate,2011,"86,009",E.12
Sockeye,Alsek River,Above Border Run Estimate,2012,"78,384",E.12
Sockeye,Alsek River,Above Border Run Estimate,2013,"84,279",E.12
Sockeye,Alsek River,Above Border Run Estimate,2014,"88,233",E.12
Sockeye,Alsek River,Above Border Run Estimate,2015,"64,793",E.12
Sockeye,Alsek River,Above Border Run Estimate,2016,"59,651",E.12
Sockeye,Alsek River,Above Border Run Estimate,2017,"102,186",E.12
Sockeye,Alsek River,Above Border Run Estimate,2018,NA,E.12
Sockeye,Alsek River,Above Border Run Estimate,2019,"82,536",E.12
Sockeye,Alsek River,Above Border Run Estimate,2020,"13,289",E.12
Sockeye,Alsek River,Above Border Run Estimate,2021,"101,317",E.12
Sockeye,Alsek River,Above Border Run Estimate,2022,"136,147",E.12
Sockeye,Alsek River,Above Border Run Estimate,2023,"35,616",E.12
Sockeye,Alsek River,Above Border Run Estimate,2024,"54,952",E.12
Sockeye,Alsek River,Canadian Harvest,2000,745,E.12
Sockeye,Alsek River,Canadian Harvest,2001,"1,177",E.12
Sockeye,Alsek River,Canadian Harvest,2002,"2,255",E.12
Sockeye,Alsek River,Canadian Harvest,2003,"2,795",E.12
Sockeye,Alsek River,Canadian Harvest,2004,"2,122",E.12
Sockeye,Alsek River,Canadian Harvest,2005,594,E.12
Sockeye,Alsek River,Canadian Harvest,2006,"1,327",E.12
Sockeye,Alsek River,Canadian Harvest,2011,"2,110",E.12
Sockeye,Alsek River,Canadian Harvest,2012,"1,786",E.12
Sockeye,Alsek River,Canadian Harvest,2013,508,E.12
Sockeye,Alsek River,Canadian Harvest,2014,"1,140",E.12
Sockeye,Alsek River,Canadian Harvest,2015,"1,084",E.12
Sockeye,Alsek River,Canadian Harvest,2016,815,E.12
Sockeye,Alsek River,Canadian Harvest,2017,622,E.12
Sockeye,Alsek River,Canadian Harvest,2018,,E.12
Sockeye,Alsek River,Canadian Harvest,2019,653,E.12
Sockeye,Alsek River,Canadian Harvest,2020,218,E.12
Sockeye,Alsek River,Canadian Harvest,2021,"1,519",E.12
Sockeye,Alsek River,Canadian Harvest,2022,"1,729",E.12
Sockeye,Alsek River,Canadian Harvest,2023,880,E.12
Sockeye,Alsek River,Canadian Harvest,2024,689,E.12
Sockeye,Alsek River,Spawning Escapement,2000,"37,142",E.12
Sockeye,Alsek River,Spawning Escapement,2001,"29,987",E.12
Sockeye,Alsek River,Spawning Escapement,2002,"93,172",E.12
Sockeye,Alsek River,Spawning Escapement,2003,"100,712",E.12
Sockeye,Alsek River,Spawning Escapement,2004,"81,581",E.12
Sockeye,Alsek River,Spawning Escapement,2005,"57,223",E.12
Sockeye,Alsek River,Spawning Escapement,2006,"47,574",E.12
Sockeye,Alsek River,Spawning Escapement,2011,"83,899",E.12
Sockeye,Alsek River,Spawning Escapement,2012,"76,598",E.12
Sockeye,Alsek River,Spawning Escapement,2013,"83,771",E.12
Sockeye,Alsek River,Spawning Escapement,2014,"87,093",E.12
Sockeye,Alsek River,Spawning Escapement,2015,"63,709",E.12
Sockeye,Alsek River,Spawning Escapement,2016,"58,836",E.12
Sockeye,Alsek River,Spawning Escapement,2017,"101,564",E.12
Sockeye,Alsek River,Spawning Escapement,2018,,E.12
Sockeye,Alsek River,Spawning Escapement,2019,"81,883",E.12
Sockeye,Alsek River,Spawning Escapement,2020,"13,071",E.12
Sockeye,Alsek River,Spawning Escapement,2021,"99,798",E.12
Sockeye,Alsek River,Spawning Escapement,2022,"134,418",E.12
Sockeye,Alsek River,Spawning Escapement,2023,"34,736",E.12
Sockeye,Alsek River,Spawning Escapement,2024,"54,263",E.12
Sockeye,Alsek River,US Harvest,2000,"9,668",E.12
Sockeye,Alsek River,US Harvest,2001,"14,067",E.12
Sockeye,Alsek River,US Harvest,2002,"17,150",E.12
Sockeye,Alsek River,US Harvest,2003,"39,874",E.12
Sockeye,Alsek River,US Harvest,2004,"18,254",E.12
Sockeye,Alsek River,US Harvest,2005,"7,857",E.12
Sockeye,Alsek River,US Harvest,2006,"10,338",E.12
Sockeye,Alsek River,US Harvest,2011,"24,556",E.12
Sockeye,Alsek River,US Harvest,2012,"18,582",E.12
Sockeye,Alsek River,US Harvest,2013,"7,664",E.12
Sockeye,Alsek River,US Harvest,2014,"33,847",E.12
Sockeye,Alsek River,US Harvest,2015,"16,267",E.12
Sockeye,Alsek River,US Harvest,2016,"6,890",E.12
Sockeye,Alsek River,US Harvest,2017,"5,008",E.12
Sockeye,Alsek River,US Harvest,2018,,E.12
Sockeye,Alsek River,US Harvest,2019,"10,016",E.12
Sockeye,Alsek River,US Harvest,2020,"2,706",E.12
Sockeye,Alsek River,US Harvest,2021,"8,957",E.12
Sockeye,Alsek River,US Harvest,2022,"4,843",E.12
Sockeye,Alsek River,US Harvest,2023,"2,877",E.12
Sockeye,Alsek River,US Harvest,2024,"4,043",E.12
Sockeye,Alsek River,Total Inriver Run,2000,"47,555",E.12
Sockeye,Alsek River,Total Inriver Run,2001,"45,231",E.12
Sockeye,Alsek River,Total Inriver Run,2002,"112,577",E.12
Sockeye,Alsek River,Total Inriver Run,2003,"143,381",E.12
Sockeye,Alsek River,Total Inriver Run,2004,"101,957",E.12
Sockeye,Alsek River,Total Inriver Run,2005,"65,674",E.12
Sockeye,Alsek River,Total Inriver Run,2006,"59,239",E.12
Sockeye,Alsek River,Total Inriver Run,2011,"110,565",E.12
Sockeye,Alsek River,Total Inriver Run,2012,"96,966",E.12
Sockeye,Alsek River,Total Inriver Run,2013,"91,943",E.12
Sockeye,Alsek River,Total Inriver Run,2014,"122,080",E.12
Sockeye,Alsek River,Total Inriver Run,2015,"81,060",E.12
Sockeye,Alsek River,Total Inriver Run,2016,"66,541",E.12
Sockeye,Alsek River,Total Inriver Run,2017,"107,194",E.12
Sockeye,Alsek River,Total Inriver Run,2018,,E.12
Sockeye,Alsek River,Total Inriver Run,2019,"92,552",E.12
Sockeye,Alsek River,Total Inriver Run,2020,"15,995",E.12
Sockeye,Alsek River,Total Inriver Run,2021,"110,274",E.12
Sockeye,Alsek River,Total Inriver Run,2022,"140,990",E.12
Sockeye,Alsek River,Total Inriver Run,2023,"38,493",E.12
Sockeye,Alsek River,Total Inriver Run,2024,"58,995",E.12
